	Dev_L	Dev_R	RMS_L	RMS_R	SD_L	SD_R	LOSS_L	LOSS_R	used
0	2.1625517229508535	1.4539520095174219	0.0698178932612293	0.20577826052399262	0.04982383590304753	0.15452685672548797	0.19444444444444445	0.2361111111111111	not used
1	2.0427975451925504	1.5802477460200675	0.09243272390725128	0.24267309794626934	0.07695094592583539	0.20603156499063957	0.08823529411764706	0.10294117647058823	not used
2	1.6891838265043468	1.4736751305296973	0.11994922531933752	0.2818774760534597	0.09566482531407236	0.2154321770053072	0.0	0.0	not used
3	1.7874308195712583	1.7423375584618748	0.14185313466286217	0.3187713439465615	0.09383475644908697	0.27643185003678	0.04411764705882353	0.08823529411764706	not used
4	1.823483543977404	1.431345493333856	0.1210749153530663	0.09646820617182733	0.09427031524017243	0.08769607722869986	0.19117647058823528	0.20588235294117646	used
