	Dev_L	Dev_R	RMS_L	RMS_R	SD_L	SD_R	LOSS_L	LOSS_R	used
0	1.2400852149651083	2.22390377563072	0.15849597861125575	0.17019105147756586	0.1319946252839754	0.123112319592482	0.0	0.0	not used
1	0.9004174638384209	2.072926048488812	0.16331760011112817	0.1464057553267232	0.11715953152790969	0.10934194587737751	0.0	0.0	not used
2	0.5098148486261443	1.9820788724481935	0.16897950005703016	0.1218783311095844	0.13875284293320625	0.08896482626397839	0.0	0.0	used
