	Dev_L	Dev_R	RMS_L	RMS_R	SD_L	SD_R	LOSS_L	LOSS_R	used
0	0.5370710410349591	0.44573184793301673	0.12084956114719539	0.08893062164738093	0.08480339872149523	0.06747472816442172	0.0	0.0	not used
1	0.3349597091780918	0.5347106745587192	0.1002948811501255	0.0971499685310482	0.07635448661017018	0.07497583422583531	0.0	0.0	used
