	Dev_L	Dev_R	RMS_L	RMS_R	SD_L	SD_R	LOSS_L	LOSS_R	used
0	1.3924663964777029	0.9235726949245293	0.21467315568018408	0.302983594877695	0.1573945128988772	0.28865852586350105	0.0	0.0	not used
1	0.5055181223822849	3.994591071137846	0.10979136338211913	0.4408499305541391	0.08577272208345428	0.36295586511587263	0.0	0.0	not used
