	Dev_L	Dev_R	RMS_L	RMS_R	SD_L	SD_R	LOSS_L	LOSS_R	used
0	1.5238436561491286	1.1862683635875853	0.05845803578103269	0.05511521477578034	0.04605843690495965	0.03846780927006503	0.0	0.0	not used
1	1.0230722565946617	1.1789750825167613	0.07338689553583037	0.08435848404003302	0.05757508835056332	0.06174877409958105	0.0	0.0	not used
2	0.9420047303108188	0.6806128327267021	0.11162471749087326	0.10350499069193023	0.07890847036387484	0.08558667298419412	0.0	0.0	used
