	Dev_L	Dev_R	RMS_L	RMS_R	SD_L	SD_R	LOSS_L	LOSS_R	used
0	3.9151597927583097	1.7511954651767425	0.21305798679155277	0.20384160211402325	0.15375038706496413	0.18939051407600682	0.1323529411764706	0.029411764705882353	not used
1	2.6182924057461885	1.6854037619119397	0.14386852491832997	0.11350782121499925	0.10960853493194184	0.07663016015715143	0.20588235294117646	0.20588235294117646	not used
2	3.3124103480647893	2.2203042808006463	0.17751426764502884	0.1490675151452213	0.14835975667424858	0.11320304775676591	0.04411764705882353	0.029411764705882353	not used
3	3.2005503241018154	2.262631318315986	0.09355323939899873	0.20361025465459218	0.09200428825890236	0.15542733859065522	0.1985294117647059	0.1985294117647059	not used
4	4.154498762168226	2.8755844093905027	0.04715700207678403	0.11304702669506173	0.03385531742711454	0.09232736262798481	0.29256965944272445	0.10526315789473684	used
